"","Binomial","Class","Family","Genus","Order","Species","X","ID","cv_window","cv_value","Replicate","Excluded_LPR_2022","Citation","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","IPBES_region","IPBES_subregion","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Migratory_fw_fish","Units","Method","start_year","end_year","unique_years","is_continuous","new_species","PValue_lm","PValue_mk","DetrendNeeded_lm","DetrendNeeded_mk"
"2404","Phoca_vitulina","Mammalia","Phocidae","Phoca","Carnivora","Phoca vitulina",1723,11121,3,0.0479259058944654,0,0," Reijnders, P. J. H., R. E.H., et al. (1997). ""Population development of Harbour seals Phoca vitulina in the Wadden Sea after the 1988 virus epizootic."" J. Sea Res. 38(1-2): 161-168.","","Linnaeus, 1758","Harbour seal","Schleswig-Holstein coast, Germany","Germany","Germany","Europe","NULL","NULL",54.25417,8.7525,0,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Annual maximum number of individuals","Direct count of hauled out individuals",1989,1994,6,TRUE,"Phoca vitulina",0.000572586487551267,0.0166,TRUE,TRUE
"2405","Phoca_vitulina","Mammalia","Phocidae","Phoca","Carnivora","Phoca vitulina",3223,27923,3,0.169377767559403,0,0,"Olsen, M. T. et al. (2013) ‘Status of the harbour seal (Phoca vitulina) in Southern Scandinavia’, NAMMCO Scientific Publications, 8, p. 77. doi: 10.7557/3.2674.","","Linnaeus, 1758","Harbour seal","Skagerrak subpopulation (Koster??arna, V?±der??arna, Lysekil, Marstrand)","Sweden","Sweden","Europe","NULL","NULL",58.31451,11.288892,0,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Estimated number of individuals","Aerial surveys. Counts of average number of seals observed on land corrected for seals in the water at the time of the survey.",1988,1996,9,TRUE,"Phoca vitulina",0.000332708887207877,0.0024,TRUE,TRUE
"2406","Phoca_vitulina","Mammalia","Phocidae","Phoca","Carnivora","Phoca vitulina",1722,11120,5,0.086265405512227,0,0," Thompson, P. M., B. Mackey, et al. (2007). ""Assessing the potential impact of salmon fisheries management on the conservation status of harbour seals (Phoca vitulina) in north-east Scotland."" Animal  Conservation 10: 48-56.","NULL","Linnaeus, 1758","Harbour seal","Dornoch Firth, Loch Fleet, Beauly Firth, Cromarty Firth and Inverness Firth; inner Moray Firth, Scotland","United Kingdom","United Kingdom","Europe","NULL","NULL",57.76722,-3.74139,0,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Number of individuals","Direct count of hauled out individuals",1988,2004,17,TRUE,"Phoca vitulina",0.0402345919322438,0.0392667024067964,TRUE,TRUE
"2407","Phoca_vitulina","Mammalia","Phocidae","Phoca","Carnivora","Phoca vitulina",1302,9127,5,0.0797035276777598,0,0," Carretta, J. V., K. A. Forney, et al. (2005). ""U.S. Pacific marine mammal stock assessments: 2005."" NOAA Technical Memorandum NMFS-SWFSC 375: i-iv, 1-316.","richardii","Linnaeus, 1758","Harbour seal","Washington inland waters","United States","United States","North America","NULL","NULL",48.18333,-123.4,0,"Marine","NULL","NULL","NULL","NULL","Pacific north temperate","North Pacific Ocean","Unknown",0,"Total count","Aerial surveys",1991,1999,9,TRUE,"Phoca vitulina",0.272702708946798,0.401678166469773,FALSE,FALSE
"2408","Phoca_vitulina","Mammalia","Phocidae","Phoca","Carnivora","Phoca vitulina",1731,11123,5,0.119584477805189,1,0," Reijnders, P. J. H., R. E.H., et al. (1997). ""Population development of Harbour seals Phoca vitulina in the Wadden Sea after the 1988 virus epizootic."" J. Sea Res. 38(1-2): 161-168.","NULL","Linnaeus, 1758","Harbour seal","Netherlands coast","Netherlands","Netherlands","Europe","NULL","NULL",53.2125,5.19556,0,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Annual maximum number of individuals","Direct count of hauled out individuals",1989,1994,6,TRUE,"Phoca vitulina",0.00421039932134039,0.0166,TRUE,TRUE
"2409","Phoca_vitulina","Mammalia","Phocidae","Phoca","Carnivora","Phoca vitulina",3161,27873,4,0.135292673232476,0,0,"HELCOM (2018) Population trends and abundance of seals.","","Linnaeus, 1758","Harbour seal","Kalmarsund","Sweden","Sweden","Europe","NULL","NULL",56.699026,16.407629,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Number of individuals","Standardised counts",2003,2016,14,TRUE,"Phoca vitulina",3.86711243678967e-06,5.09726482716942e-05,TRUE,TRUE
"2410","Phocarctos_hookeri","Mammalia","Otariidae","Phocarctos","Carnivora","Phocarctos hookeri",2274,15041,5,0.0984038066116741,0,0,"Chilvers, B. L. (2012). ""Using life-history traits of New Zealand sea lions, Auckland Islands to clarify potential causes of decline."" Journal of Zoology 287: 240-249.","","Gray, 1844","New Zealand sea lion","Sandy Bay, Enderby Island, Auckland Islands","New Zealand","New Zealand","Oceania","NULL","NULL",-50.499719,166.282876,1,"Marine","NULL","NULL","NULL","NULL","South temperate and Antarctic","South Pacific Ocean","Unknown",0,"Number of males and females","Daily direct counts during the breeding season (December-February)",1999,2010,12,TRUE,"Phocarctos hookeri",0.00491463387801512,0.0236422189091985,TRUE,TRUE
"2411","Phocarctos_hookeri","Mammalia","Otariidae","Phocarctos","Carnivora","Phocarctos hookeri",2273,15041,4,0.10385607794994,0,0,"Chilvers, B. L. (2012). ""Using life-history traits of New Zealand sea lions, Auckland Islands to clarify potential causes of decline."" Journal of Zoology 287: 240-249.","","Gray, 1844","New Zealand sea lion","Sandy Bay, Enderby Island, Auckland Islands","New Zealand","New Zealand","Oceania","NULL","NULL",-50.499719,166.282876,1,"Marine","NULL","NULL","NULL","NULL","South temperate and Antarctic","South Pacific Ocean","Unknown",0,"Number of males and females","Daily direct counts during the breeding season (December-February)",1999,2010,12,TRUE,"Phocarctos hookeri",0.00491463387801512,0.0236422189091985,TRUE,TRUE
"2412","Phocarctos_hookeri","Mammalia","Otariidae","Phocarctos","Carnivora","Phocarctos hookeri",2272,15041,3,0.101049074029323,0,0,"Chilvers, B. L. (2012). ""Using life-history traits of New Zealand sea lions, Auckland Islands to clarify potential causes of decline."" Journal of Zoology 287: 240-249.","","Gray, 1844","New Zealand sea lion","Sandy Bay, Enderby Island, Auckland Islands","New Zealand","New Zealand","Oceania","NULL","NULL",-50.499719,166.282876,1,"Marine","NULL","NULL","NULL","NULL","South temperate and Antarctic","South Pacific Ocean","Unknown",0,"Number of males and females","Daily direct counts during the breeding season (December-February)",1999,2010,12,TRUE,"Phocarctos hookeri",0.00491463387801512,0.0236422189091985,TRUE,TRUE
"2413","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",1623,10801,5,0.540478566545868,0,0," Robinson, K. P., N. Baumgartner, et al. (2007). ""The summer distribution and occurrence of cetaceans in the coastal waters of the outer southern Moray Firth in northeast Scotland (UK)."" Lutra 50(1): 19-30.","phocoena","(Linnaeus, 1758)","Harbour porpoise","Moray Firth, north-east Scotland","United Kingdom","United Kingdom","Europe","NULL","NULL",57.68333,-2,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Number of encounters/km","sytematic boat surveys (transects)",2001,2005,5,TRUE,"Phocoena phocoena",0.861445234675597,0.816,FALSE,FALSE
"2414","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",1487,10488,4,0.169830298637391,1,0," Camphuysen, K., C. J. (2004). ""The return of the harbour porpoise (Phocoena phocoena) in Dutch coastal waters "" Lutra 47(2): 113-122.","phocoena","(Linnaeus, 1758)","Harbour porpoise","Dutch coastal waters, North Sea","Netherlands","Netherlands","Europe","NULL","NULL",53.5,4.31667,0,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"number per hour observation","seawatch database record extraction",1972,2004,33,TRUE,"Phocoena phocoena",6.01480370661539e-06,1.27451865212555e-10,TRUE,TRUE
"2415","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",1621,10801,3,0.550537001233808,0,0," Robinson, K. P., N. Baumgartner, et al. (2007). ""The summer distribution and occurrence of cetaceans in the coastal waters of the outer southern Moray Firth in northeast Scotland (UK)."" Lutra 50(1): 19-30.","phocoena","(Linnaeus, 1758)","Harbour porpoise","Moray Firth, north-east Scotland","United Kingdom","United Kingdom","Europe","NULL","NULL",57.68333,-2,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Number of encounters/km","sytematic boat surveys (transects)",2001,2005,5,TRUE,"Phocoena phocoena",0.861445234675597,0.816,FALSE,FALSE
"2416","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",2195,13294,4,0.514450750728028,0,0,"Gaskin, D. and A. Watson (1985). ""The Harbor porpoise, Phocoena phocoena, in Fish Harbour, New Brunswick, Canada: occupancy, distribution and movements."" Fishery Bulletin 83(3): 427-442.","","(Linnaeus, 1758)","Harbour porpoise","Fish Harbour, New Brunswick","Canada","Canada","North America","NULL","NULL",45.009941,-66.933194,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Sightings per hour","Observations made from a 5m 2-seater kayak at specific watch stations. In very windy conditions a small fishing boat was used.",1970,1978,9,TRUE,"Phocoena phocoena",0.103509463184255,0.076,FALSE,FALSE
"2417","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",2197,13295,3,0.328548020193183,0,0,"Gaskin, D. and A. Watson (1985). ""The Harbor porpoise, Phocoena phocoena, in Fish Harbour, New Brunswick, Canada: occupancy, distribution and movements."" Fishery Bulletin 83(3): 427-442.","","(Linnaeus, 1758)","Harbour porpoise","Simpson's Passage, New Brunswick","Canada","Canada","North America","NULL","NULL",45.009168,-66.915904,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Sightings per hour","Observations made from a 5m 2-seater kayak at specific watch stations. In very windy conditions a small fishing boat was used.",1970,1978,9,TRUE,"Phocoena phocoena",0.266693467036581,0.476,FALSE,FALSE
"2418","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",2198,13295,4,0.370036631073114,0,0,"Gaskin, D. and A. Watson (1985). ""The Harbor porpoise, Phocoena phocoena, in Fish Harbour, New Brunswick, Canada: occupancy, distribution and movements."" Fishery Bulletin 83(3): 427-442.","","(Linnaeus, 1758)","Harbour porpoise","Simpson's Passage, New Brunswick","Canada","Canada","North America","NULL","NULL",45.009168,-66.915904,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Sightings per hour","Observations made from a 5m 2-seater kayak at specific watch stations. In very windy conditions a small fishing boat was used.",1970,1978,9,TRUE,"Phocoena phocoena",0.266693467036581,0.476,FALSE,FALSE
"2419","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",2199,13295,5,0.422695828261801,0,0,"Gaskin, D. and A. Watson (1985). ""The Harbor porpoise, Phocoena phocoena, in Fish Harbour, New Brunswick, Canada: occupancy, distribution and movements."" Fishery Bulletin 83(3): 427-442.","","(Linnaeus, 1758)","Harbour porpoise","Simpson's Passage, New Brunswick","Canada","Canada","North America","NULL","NULL",45.009168,-66.915904,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Sightings per hour","Observations made from a 5m 2-seater kayak at specific watch stations. In very windy conditions a small fishing boat was used.",1970,1978,9,TRUE,"Phocoena phocoena",0.266693467036581,0.476,FALSE,FALSE
"2420","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",1488,10488,5,0.185875091307505,1,0," Camphuysen, K., C. J. (2004). ""The return of the harbour porpoise (Phocoena phocoena) in Dutch coastal waters "" Lutra 47(2): 113-122.","phocoena","(Linnaeus, 1758)","Harbour porpoise","Dutch coastal waters, North Sea","Netherlands","Netherlands","Europe","NULL","NULL",53.5,4.31667,0,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"number per hour observation","seawatch database record extraction",1972,2004,33,TRUE,"Phocoena phocoena",6.01480370661539e-06,1.27451865212555e-10,TRUE,TRUE
"2421","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",1486,10488,3,0.151550639523509,1,0," Camphuysen, K., C. J. (2004). ""The return of the harbour porpoise (Phocoena phocoena) in Dutch coastal waters "" Lutra 47(2): 113-122.","phocoena","(Linnaeus, 1758)","Harbour porpoise","Dutch coastal waters, North Sea","Netherlands","Netherlands","Europe","NULL","NULL",53.5,4.31667,0,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"number per hour observation","seawatch database record extraction",1972,2004,33,TRUE,"Phocoena phocoena",6.01480370661539e-06,1.27451865212555e-10,TRUE,TRUE
"2422","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",1622,10801,4,0.481203517728045,0,0," Robinson, K. P., N. Baumgartner, et al. (2007). ""The summer distribution and occurrence of cetaceans in the coastal waters of the outer southern Moray Firth in northeast Scotland (UK)."" Lutra 50(1): 19-30.","phocoena","(Linnaeus, 1758)","Harbour porpoise","Moray Firth, north-east Scotland","United Kingdom","United Kingdom","Europe","NULL","NULL",57.68333,-2,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Number of encounters/km","sytematic boat surveys (transects)",2001,2005,5,TRUE,"Phocoena phocoena",0.861445234675597,0.816,FALSE,FALSE
"2423","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",2194,13294,3,0.498410618593676,0,0,"Gaskin, D. and A. Watson (1985). ""The Harbor porpoise, Phocoena phocoena, in Fish Harbour, New Brunswick, Canada: occupancy, distribution and movements."" Fishery Bulletin 83(3): 427-442.","","(Linnaeus, 1758)","Harbour porpoise","Fish Harbour, New Brunswick","Canada","Canada","North America","NULL","NULL",45.009941,-66.933194,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Sightings per hour","Observations made from a 5m 2-seater kayak at specific watch stations. In very windy conditions a small fishing boat was used.",1970,1978,9,TRUE,"Phocoena phocoena",0.103509463184255,0.076,FALSE,FALSE
"2424","Phocoena_phocoena","Mammalia","Phocoenidae","Phocoena","Artiodactyla","Phocoena phocoena",2196,13294,5,0.563485088812014,0,0,"Gaskin, D. and A. Watson (1985). ""The Harbor porpoise, Phocoena phocoena, in Fish Harbour, New Brunswick, Canada: occupancy, distribution and movements."" Fishery Bulletin 83(3): 427-442.","","(Linnaeus, 1758)","Harbour porpoise","Fish Harbour, New Brunswick","Canada","Canada","North America","NULL","NULL",45.009941,-66.933194,1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Sightings per hour","Observations made from a 5m 2-seater kayak at specific watch stations. In very windy conditions a small fishing boat was used.",1970,1978,9,TRUE,"Phocoena phocoena",0.103509463184255,0.076,FALSE,FALSE
"2425","Phyllotis_darwini","Mammalia","Cricetidae","Phyllotis","Rodentia","Phyllotis darwini",441,4597,5,0.814098890862136,0,0," Lima, M., and Jaksic, F.M. (1998). ""Population dynamics of three Neotropical small mammals: Time series models and the role of delayed density-dependence in population irruptions."" Australian Journal of Ecology 24(1): 25-34.","","Waterhouse, 1837","Darwin's leaf-eared mouse","Las Chinchillas National Reserve (xeric-habitat population), Auc??","Chile","Chile","Latin America and Caribbean","Americas","South America",-31.5,-71.1,1,"Terrestrial","Neotropical","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Population abundance","Live-traps",1987,1997,11,TRUE,"Phyllotis darwini",0.0844424798090217,0.206375248304861,FALSE,FALSE
"2426","Phyllotis_darwini","Mammalia","Cricetidae","Phyllotis","Rodentia","Phyllotis darwini",439,4597,3,0.627761661372597,0,0," Lima, M., and Jaksic, F.M. (1998). ""Population dynamics of three Neotropical small mammals: Time series models and the role of delayed density-dependence in population irruptions."" Australian Journal of Ecology 24(1): 25-34.","","Waterhouse, 1837","Darwin's leaf-eared mouse","Las Chinchillas National Reserve (xeric-habitat population), Auc??","Chile","Chile","Latin America and Caribbean","Americas","South America",-31.5,-71.1,1,"Terrestrial","Neotropical","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Population abundance","Live-traps",1987,1997,11,TRUE,"Phyllotis darwini",0.0844424798090217,0.206375248304861,FALSE,FALSE
"2427","Phyllotis_darwini","Mammalia","Cricetidae","Phyllotis","Rodentia","Phyllotis darwini",443,4599,4,0.560174721074728,0,0," Lima, M., and Jaksic, F.M. (1998). ""Population dynamics of three Neotropical small mammals: Time series models and the role of delayed density-dependence in population irruptions."" Australian Journal of Ecology 24(1): 25-34.","","Waterhouse, 1837","Darwin's leaf-eared mouse","Las Chinchillas National Reserve (mesic-habitat population), Auc??","Chile","Chile","Latin America and Caribbean","Americas","South America",-31.5,-71.1,1,"Terrestrial","Neotropical","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Population abundance","Live-traps",1987,1997,11,TRUE,"Phyllotis darwini",0.0524194915991774,0.0848572466061149,FALSE,FALSE
"2428","Phyllotis_darwini","Mammalia","Cricetidae","Phyllotis","Rodentia","Phyllotis darwini",440,4597,4,0.685342653654528,0,0," Lima, M., and Jaksic, F.M. (1998). ""Population dynamics of three Neotropical small mammals: Time series models and the role of delayed density-dependence in population irruptions."" Australian Journal of Ecology 24(1): 25-34.","","Waterhouse, 1837","Darwin's leaf-eared mouse","Las Chinchillas National Reserve (xeric-habitat population), Auc??","Chile","Chile","Latin America and Caribbean","Americas","South America",-31.5,-71.1,1,"Terrestrial","Neotropical","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Population abundance","Live-traps",1987,1997,11,TRUE,"Phyllotis darwini",0.0844424798090217,0.206375248304861,FALSE,FALSE
"2429","Phyllotis_darwini","Mammalia","Cricetidae","Phyllotis","Rodentia","Phyllotis darwini",444,4599,5,0.617524327422435,0,0," Lima, M., and Jaksic, F.M. (1998). ""Population dynamics of three Neotropical small mammals: Time series models and the role of delayed density-dependence in population irruptions."" Australian Journal of Ecology 24(1): 25-34.","","Waterhouse, 1837","Darwin's leaf-eared mouse","Las Chinchillas National Reserve (mesic-habitat population), Auc??","Chile","Chile","Latin America and Caribbean","Americas","South America",-31.5,-71.1,1,"Terrestrial","Neotropical","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Population abundance","Live-traps",1987,1997,11,TRUE,"Phyllotis darwini",0.0524194915991774,0.0848572466061149,FALSE,FALSE
"2430","Phyllotis_darwini","Mammalia","Cricetidae","Phyllotis","Rodentia","Phyllotis darwini",442,4599,3,0.509342662632958,0,0," Lima, M., and Jaksic, F.M. (1998). ""Population dynamics of three Neotropical small mammals: Time series models and the role of delayed density-dependence in population irruptions."" Australian Journal of Ecology 24(1): 25-34.","","Waterhouse, 1837","Darwin's leaf-eared mouse","Las Chinchillas National Reserve (mesic-habitat population), Auc??","Chile","Chile","Latin America and Caribbean","Americas","South America",-31.5,-71.1,1,"Terrestrial","Neotropical","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Population abundance","Live-traps",1987,1997,11,TRUE,"Phyllotis darwini",0.0524194915991774,0.0848572466061149,FALSE,FALSE
"2431","Physeter_catodon","Mammalia","Physeteridae","Physeter","Artiodactyla","Physeter catodon",468,4728,5,0.112126553579388,1,0," Whitehead, H., Christal, J. and Dufault, S. (1996). ""Past and distant whaling and the rapid decline of sperm whales off the Galapagos Islands."" Conservation Biology 11(6): 1387-1396.","","Linnaeus, 1758","Sperm whale","Galapagos","Ecuador","Ecuador","Latin America and Caribbean","NULL","NULL",0,-90.5,0,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","South Pacific Ocean","Unknown",0,"individuals","mark recapture",1985,1995,11,TRUE,"Physeter catodon",1.01725030194244e-06,2.62361493945871e-05,TRUE,TRUE
"2432","Physeter_catodon","Mammalia","Physeteridae","Physeter","Artiodactyla","Physeter catodon",2648,23384,4,0.145564201311483,0,0,"Gero, S. and H. Whitehead (2016). ""Critical Decline of the Eastern Caribbean Sperm Whale Population."" PLoS ONE 11(10): e0162019","","Linnaeus, 1758","Sperm whale","Lesser Antilles, eastern Caribbean","Dominica","Dominica, Guadeloupe","Latin America and Caribbean","NULL","NULL",15.841342,-61.4952,0,"Marine","NULL","NULL","NULL","NULL","Atlantic tropical and subtropical","Caribbean Sea and Gulf of Mexico","Unknown",0,"mean number of adults across identified social units","individual counts based on photo-identification",2005,2012,8,TRUE,"Physeter catodon",0.495980099339309,0.548,FALSE,FALSE
"2433","Physeter_catodon","Mammalia","Physeteridae","Physeter","Artiodactyla","Physeter catodon",2649,23384,5,0.148830356096351,0,0,"Gero, S. and H. Whitehead (2016). ""Critical Decline of the Eastern Caribbean Sperm Whale Population."" PLoS ONE 11(10): e0162019","","Linnaeus, 1758","Sperm whale","Lesser Antilles, eastern Caribbean","Dominica","Dominica, Guadeloupe","Latin America and Caribbean","NULL","NULL",15.841342,-61.4952,0,"Marine","NULL","NULL","NULL","NULL","Atlantic tropical and subtropical","Caribbean Sea and Gulf of Mexico","Unknown",0,"mean number of adults across identified social units","individual counts based on photo-identification",2005,2012,8,TRUE,"Physeter catodon",0.495980099339309,0.548,FALSE,FALSE
"2434","Physeter_catodon","Mammalia","Physeteridae","Physeter","Artiodactyla","Physeter catodon",2647,23384,3,0.15876574219002,0,0,"Gero, S. and H. Whitehead (2016). ""Critical Decline of the Eastern Caribbean Sperm Whale Population."" PLoS ONE 11(10): e0162019","","Linnaeus, 1758","Sperm whale","Lesser Antilles, eastern Caribbean","Dominica","Dominica, Guadeloupe","Latin America and Caribbean","NULL","NULL",15.841342,-61.4952,0,"Marine","NULL","NULL","NULL","NULL","Atlantic tropical and subtropical","Caribbean Sea and Gulf of Mexico","Unknown",0,"mean number of adults across identified social units","individual counts based on photo-identification",2005,2012,8,TRUE,"Physeter catodon",0.495980099339309,0.548,FALSE,FALSE
"2435","Physeter_catodon","Mammalia","Physeteridae","Physeter","Artiodactyla","Physeter catodon",467,4728,4,0.0948691458792432,1,0," Whitehead, H., Christal, J. and Dufault, S. (1996). ""Past and distant whaling and the rapid decline of sperm whales off the Galapagos Islands."" Conservation Biology 11(6): 1387-1396.","","Linnaeus, 1758","Sperm whale","Galapagos","Ecuador","Ecuador","Latin America and Caribbean","NULL","NULL",0,-90.5,0,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","South Pacific Ocean","Unknown",0,"individuals","mark recapture",1985,1995,11,TRUE,"Physeter catodon",1.01725030194244e-06,2.62361493945871e-05,TRUE,TRUE
"2436","Physeter_catodon","Mammalia","Physeteridae","Physeter","Artiodactyla","Physeter catodon",466,4728,3,0.0801851696240963,1,0," Whitehead, H., Christal, J. and Dufault, S. (1996). ""Past and distant whaling and the rapid decline of sperm whales off the Galapagos Islands."" Conservation Biology 11(6): 1387-1396.","","Linnaeus, 1758","Sperm whale","Galapagos","Ecuador","Ecuador","Latin America and Caribbean","NULL","NULL",0,-90.5,0,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","South Pacific Ocean","Unknown",0,"individuals","mark recapture",1985,1995,11,TRUE,"Physeter catodon",1.01725030194244e-06,2.62361493945871e-05,TRUE,TRUE
"2437","Piliocolobus_tephrosceles","Mammalia","Cercopithecidae","Piliocolobus","Primates","Piliocolobus tephrosceles",3153,27870,5,0.0553628624767831,0,0,"Chapman, C. A. et al. (2013) ‘Chapter 7 - Going, Going, Gone: A 15-Year History of the Decline of Primates in Forest Fragments near Kibale National Park, Uganda’, in Laura K. Marsh and Colin A. Chapman (eds) Primates in Fragments - Complexity and Resilience. New York, NY: Springer, pp. 89–100.","","Elliot, 1907","Ugandan red colobus","20 forest fragments near Kibale National Park, Western Uganda","Uganda","Uganda","Africa","Africa","East Africa and adjacent islands",0.545,30.31499,0,"Terrestrial","Afrotropical","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL","NULL",0,"Population size 
","Census?ßof primates of 20 forest fragments neighbouring?ßKibale?ßNational Park
",2000,2010,11,TRUE,"Piliocolobus tephrosceles",4.96429406023689e-08,2.62361493945871e-05,TRUE,TRUE
"2438","Piliocolobus_tephrosceles","Mammalia","Cercopithecidae","Piliocolobus","Primates","Piliocolobus tephrosceles",3152,27870,4,0.0449687690317684,0,0,"Chapman, C. A. et al. (2013) ‘Chapter 7 - Going, Going, Gone: A 15-Year History of the Decline of Primates in Forest Fragments near Kibale National Park, Uganda’, in Laura K. Marsh and Colin A. Chapman (eds) Primates in Fragments - Complexity and Resilience. New York, NY: Springer, pp. 89–100.","","Elliot, 1907","Ugandan red colobus","20 forest fragments near Kibale National Park, Western Uganda","Uganda","Uganda","Africa","Africa","East Africa and adjacent islands",0.545,30.31499,0,"Terrestrial","Afrotropical","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL","NULL",0,"Population size 
","Census?ßof primates of 20 forest fragments neighbouring?ßKibale?ßNational Park
",2000,2010,11,TRUE,"Piliocolobus tephrosceles",4.96429406023689e-08,2.62361493945871e-05,TRUE,TRUE
"2439","Piliocolobus_tephrosceles","Mammalia","Cercopithecidae","Piliocolobus","Primates","Piliocolobus tephrosceles",3151,27870,3,0.0404193024406243,0,0,"Chapman, C. A. et al. (2013) ‘Chapter 7 - Going, Going, Gone: A 15-Year History of the Decline of Primates in Forest Fragments near Kibale National Park, Uganda’, in Laura K. Marsh and Colin A. Chapman (eds) Primates in Fragments - Complexity and Resilience. New York, NY: Springer, pp. 89–100.","","Elliot, 1907","Ugandan red colobus","20 forest fragments near Kibale National Park, Western Uganda","Uganda","Uganda","Africa","Africa","East Africa and adjacent islands",0.545,30.31499,0,"Terrestrial","Afrotropical","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL","NULL",0,"Population size 
","Census?ßof primates of 20 forest fragments neighbouring?ßKibale?ßNational Park
",2000,2010,11,TRUE,"Piliocolobus tephrosceles",4.96429406023689e-08,2.62361493945871e-05,TRUE,TRUE
"2440","Pipistrellus_pipistrellus","Mammalia","Vespertilionidae","Pipistrellus","Chiroptera","Pipistrellus pipistrellus",1090,7736,3,0.0217714402583778,0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","","Schreber, 1774","Common pipistrelle","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index,  1999 = 100","Field Survey",1998,2011,14,TRUE,"Pipistrellus pipistrellus",1.25258122932917e-08,1.4533143731693e-06,TRUE,TRUE
